stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopPoint:DUA8727627,"ORRY LA VILLE COYE LA FORET",,49.1553229,2.47563682,,,0,StopArea:DUA8727627
StopPoint:DUA8727628,"LA BORNE BLANCHE",,49.12677729,2.50612219,,,0,StopArea:DUA8727628
StopPoint:DUA8727626,"SURVILLIERS FOSSES",,49.09958341,2.52551028,,,0,StopArea:DUA8727626
StopPoint:DUA8727625,"LOUVRES",,49.04932232,2.50173727,,,0,StopArea:DUA8727625
StopPoint:DUA8727623,"LES NOUES",,49.03317955,2.47801289,,,0,StopArea:DUA8727623
StopPoint:DUA8727624,"GOUSSAINVILLE",,49.02315881,2.46214868,,,0,StopArea:DUA8727624
StopPoint:DUA8727622,"VILLIERS LE BEL GONESSE ARNOUVILLE",,48.99377404,2.41616773,,,0,StopArea:DUA8727622
StopPoint:DUA8727619,"GARGES SARCELLES",,48.97674476,2.39057415,,,0,StopArea:DUA8727619
StopPoint:DUA8727116,"PIERREFITTE STAINS",,48.96375232,2.37208383,,,0,StopArea:DUA8727116
StopPoint:DUA8727101,"SAINT-DENIS",,48.93445243,2.3455854,,,0,StopArea:DUA8727101
StopPoint:DUA8716478,"STADE DE FRANCE SAINT-DENIS",,48.91756417,2.35037063,,,0,StopArea:DUA8716478
StopPoint:DUA8727100,"PARIS NORD",,48.88084265,2.35670317,,,0,StopArea:DUA8727103
StopPoint:DUA8768200,"MELUN",,48.52724391,2.65497496,,,0,StopArea:DUA8768200
StopPoint:DUA8768217,"LE MEE",,48.53877563,2.62550664,,,0,StopArea:DUA8768217
StopPoint:DUA8768216,"CESSON",,48.56494959,2.5945359,,,0,StopArea:DUA8768216
StopPoint:DUA8768218,"SAVIGNY LE TEMPLE NANDY",,48.59556372,2.58393133,,,0,StopArea:DUA8768218
StopPoint:DUA8768215,"LIEUSAINT MOISSY",,48.62837512,2.56956655,,,0,StopArea:DUA8768215
StopPoint:DUA8768214,"COMBS LA VILLE QUINCY",,48.66790112,2.54753035,,,0,StopArea:DUA8768214
StopPoint:DUA8768213,"BOUSSY SAINT-ANTOINE",,48.68101561,2.53311278,,,0,StopArea:DUA8768213
StopPoint:DUA8768212,"BRUNOY",,48.69973119,2.50606009,,,0,StopArea:DUA8768212
StopPoint:DUA8768211,"YERRES",,48.70660952,2.48422708,,,0,StopArea:DUA8768211
StopPoint:DUA8768210,"MONTGERON CROSNE",,48.70823623,2.46226423,,,0,StopArea:DUA8768210
StopPoint:DUA8768182,"VILLENEUVE SAINT-GEORGES",,48.73011504,2.44611762,,,0,StopArea:DUA8768182
StopPoint:DUA8768180,"VILLENEUVE TRIAGE",,48.74522892,2.43832588,,,0,StopArea:DUA8768180
StopPoint:DUA8768185,"VILLENEUVE PRAIRIE",,48.76423148,2.43350865,,,0,StopArea:DUA8768185
StopPoint:DUA8768115,"MAISONS ALFORT ALFORTVILLE",,48.80204722,2.42646351,,,0,StopArea:DUA8768115
StopPoint:DUA8768600,"PARIS GARE DE LYON",,48.84426376,2.37373633,,,0,StopArea:DUA8768603
StopPoint:DUA8768136,"EVRY - Val de Seine",,48.63447763,2.45227284,,,0,StopArea:DUA8768136
StopPoint:DUA8768135,"GRAND BOURG",,48.64848753,2.43531332,,,0,StopArea:DUA8768135
StopPoint:DUA8768133,"RIS ORANGIS",,48.65897364,2.41518951,,,0,StopArea:DUA8768133
StopPoint:DUA8768131,"GARE DE VIRY CHATILLON",,48.67609041,2.38676639,,,0,StopArea:DUA8768131
StopPoint:DUA8754524,"JUVISY",,48.68945462,2.38312152,,,0,StopArea:DUA8754524
StopPoint:DUA8768130,"VIGNEUX SUR SEINE",,48.70836448,2.414341,,,0,StopArea:DUA8768130
StopPoint:DUA8768124,"LE VERT DE MAISONS",,48.78891281,2.43205132,,,0,StopArea:DUA8768124
StopPoint:DUA8768254,"SAINT-FARGEAU",,48.5644855,2.54263577,,,0,StopArea:DUA8768254
StopPoint:DUA8768252,"PONTHIERRY PRINGY",,48.5351395,2.54433328,,,0,StopArea:DUA8768252
StopPoint:DUA8768251,"BOISSISE LE ROI",,48.52974694,2.57205816,,,0,StopArea:DUA8768251
StopPoint:DUA8768250,"VOSVES",,48.51515179,2.5992891,,,0,StopArea:DUA8768250
StopPoint:DUA8711340,"BONDY",,48.89402811,2.48005143,,,0,StopArea:DUA8711340
StopPoint:DUA8727649,"MONTSOULT MAFFLIERS",,49.06628495,2.32290073,,,0,StopArea:DUA8727649
StopPoint:DUA8727648,"BOUFFEMONT MOISSELLES",,49.04516579,2.32289828,,,0,StopArea:DUA8727648
StopPoint:DUA8727643,"DOMONT",,49.03296847,2.33681013,,,0,StopArea:DUA8727643
StopPoint:DUA8727639,"ECOUEN EZANVILLE",,49.02320294,2.36220335,,,0,StopArea:DUA8727639
StopPoint:DUA8727638,"SARCELLES SAINT-BRICE",,48.99600354,2.36866508,,,0,StopArea:DUA8727638
StopPoint:DUA8727636,"GROSLAY",,48.98431266,2.35338793,,,0,StopArea:DUA8727636
StopPoint:DUA8727634,"DEUIL MONTMAGNY",,48.97605092,2.33850489,,,0,StopArea:DUA8727634
StopPoint:DUA8727112,"EPINAY VILLETANEUSE",,48.95826629,2.328226,,,0,StopArea:DUA8727112
StopPoint:DUA8727650,"PRESLES COURCELLES",,49.11405793,2.28789549,,,0,StopArea:DUA8727650
StopPoint:DUA8727675,"NOINTEL MOURS",,49.13257359,2.28049545,,,0,StopArea:DUA8727675
StopPoint:DUA8727646,"PERSAN BEAUMONT",,49.14771534,2.27780318,,,0,StopArea:DUA8727646
StopPoint:DUA8727605,"ERMONT EAUBONNE",,48.98064243,2.272066,,,0,StopArea:DUA8727605
StopPoint:DUA8727603,"GARE DE CHAMP DE COURSES D'ENGHIEN",,48.97944441,2.29245823,,,0,StopArea:DUA8727603
StopPoint:DUA8727602,"ENGHIEN LES BAINS",,48.97274564,2.30711806,,,0,StopArea:DUA8727602
StopPoint:DUA8727117,"LA BARRE ORMESSON",,48.96632313,2.31656309,,,0,StopArea:DUA8727117
StopPoint:DUA8727658,"GARE D'ERMONT HALTE",,48.99064752,2.26316384,,,0,StopArea:DUA8727658
StopPoint:DUA8727659,"GROS NOYER SAINT-PRIX",,48.99609508,2.25963683,,,0,StopArea:DUA8727659
StopPoint:DUA8727660,"SAINT-LEU LA FORET",,49.01558107,2.24246029,,,0,StopArea:DUA8727660
StopPoint:DUA8727662,"GARE DE VAUCELLES",,49.02176997,2.22935771,,,0,StopArea:DUA8727662
StopPoint:DUA8727663,"TAVERNY",,49.02477453,2.22270857,,,0,StopArea:DUA8727663
StopPoint:DUA8727664,"BESSANCOURT",,49.03530721,2.21022778,,,0,StopArea:DUA8727664
StopPoint:DUA8727665,"FREPILLON",,49.04542607,2.19706893,,,0,StopArea:DUA8727665
StopPoint:DUA8727666,"MERY SUR OISE",,49.05804358,2.19122597,,,0,StopArea:DUA8727666
StopPoint:DUA8727667,"MERIEL",,49.07769481,2.20542769,,,0,StopArea:DUA8727667
StopPoint:DUA8727653,"VALMONDOIS",,49.09106916,2.20180437,,,0,StopArea:DUA8727653
StopPoint:DUA8727652,"L'ISLE ADAM PARMAIN",,49.11477965,2.21000054,,,0,StopArea:DUA8727652
StopPoint:DUA8727651,"CHAMPAGNE SUR OISE",,49.1359963,2.24265809,,,0,StopArea:DUA8727651
StopPoint:DUA8727158,"ORMOY VILLERS",,49.20087477,2.83808446,,,0,StopArea:DUA8727158
StopPoint:DUA8727155,"LE PLESSIS BELLEVILLE",,49.09611842,2.74466305,,,0,StopArea:DUA8727155
StopPoint:DUA8727153,"DAMMARTIN JUILLY SAINT-MARD",,49.03257168,2.69943051,,,0,StopArea:DUA8727153
StopPoint:DUA8727152,"MITRY CLAYE",,48.97585631,2.64238455,,,0,StopArea:DUA8727152
StopPoint:DUA8738657,"POISSY",,48.9332612,2.04105551,,,0,StopArea:DUA8738657
StopPoint:DUA8738642,"MAISONS LAFFITTE",,48.94579189,2.14454116,,,0,StopArea:DUA8738642
StopPoint:DUA8738641,"SARTROUVILLE",,48.93773206,2.15706887,,,0,StopArea:DUA8738641
StopPoint:DUA8738676,"EPONES MEZIERES",,48.96333953,1.80907881,,,0,StopArea:DUA8738676
StopPoint:DUA8738673,"AUBERGENVILLE ELISABETHVILLE",,48.9721371,1.84833285,,,0,StopArea:DUA8738673
StopPoint:DUA8738666,"LES CLAIRIERES DE VERNEUIL",,48.99260931,1.95546254,,,0,StopArea:DUA8738666
StopPoint:DUA8738665,"VERNOUILLET VERNEUIL",,48.98144147,1.98312656,,,0,StopArea:DUA8738665
StopPoint:DUA8738664,"VILLENNES SUR SEINE",,48.93948251,1.99958705,,,0,StopArea:DUA8738664
StopPoint:DUA8727606,"CERNAY",,48.98500095,2.25745545,,,0,StopArea:DUA8727606
StopPoint:DUA8727607,"FRANCONVILLE LE PLESSIS BOUCHARD",,48.9937096,2.2342578,,,0,StopArea:DUA8727607
StopPoint:DUA8727608,"MONTIGNY BEAUCHAMP",,49.00741921,2.19760136,,,0,StopArea:DUA8727608
StopPoint:DUA8727609,"PIERRELAYE",,49.01913248,2.15464524,,,0,StopArea:DUA8727609
StopPoint:DUA8733798,"SAINT-OUEN L'AUMONE LIESSE",,49.03398324,2.1282457,,,0,StopArea:DUA8733798
StopPoint:DUA8727610,"SAINT-OUEN L'AUMONE",,49.04530714,2.1050926,,,0,StopArea:DUA8727610
StopPoint:DUA8727613,"PONTOISE",,49.04664121,2.09517701,,,0,StopArea:DUA8727613
StopPoint:DUA8738184,"ARGENTEUIL",,48.94679331,2.25787905,,,0,StopArea:DUA8738184
StopPoint:DUA8738179,"VAL D'ARGENTEUIL",,48.95030057,2.23109177,,,0,StopArea:DUA8738179
StopPoint:DUA8738186,"CORMEILLES EN PARISIS",,48.96849227,2.19342474,,,0,StopArea:DUA8738186
StopPoint:DUA8738187,"LA FRETTE MONTIGNY",,48.98025946,2.17999426,,,0,StopArea:DUA8738187
StopPoint:DUA8738188,"HERBLAY",,48.99028585,2.16188854,,,0,StopArea:DUA8738188
StopPoint:DUA8738141,"GARE D'ERAGNY NEUVILLE",,49.01834471,2.09088827,,,0,StopArea:DUA8738141
StopPoint:DUA8768220,"BOIS LE ROI",,48.47552419,2.69201876,,,0,StopArea:DUA8768220
StopPoint:DUA8768221,"FONTAINEBLEAU AVON",,48.41637873,2.72664754,,,0,StopArea:DUA8768221
StopPoint:DUA8768225,"THOMERY",,48.39431049,2.76401423,,,0,StopArea:DUA8768225
StopPoint:DUA8768227,"MORET VENEUX LES SABLONS",,48.37860011,2.79929338,,,0,StopArea:DUA8768227
StopPoint:DUA8768410,"MONTIGNY SUR LOING",,48.33648404,2.73798806,,,0,StopArea:DUA8768410
StopPoint:DUA8768411,"BOURRON MARLOTTE GREZ",,48.33268568,2.69246692,,,0,StopArea:DUA8768411
StopPoint:DUA8768412,"NEMOURS SAINT-PIERRE",,48.26776059,2.68563445,,,0,StopArea:DUA8768412
StopPoint:DUA8768419,"BAGNEAUX SUR LOING",,48.22955284,2.70392379,,,0,StopArea:DUA8768419
StopPoint:DUA8768421,"SOUPPES",,48.18094015,2.73623794,,,0,StopArea:DUA8768421
StopPoint:DUA8768400,"MONTARGIS",,48.0070362,2.74302832,,,0,StopArea:DUA8768400
StopPoint:DUA8768424,"FERRIERES FONTENAY",,48.10086162,2.7737027,,,0,StopArea:DUA8768424
StopPoint:DUA8768423,"DORDIVES",,48.14722158,2.76271674,,,0,StopArea:DUA8768423
StopPoint:DUA8768229,"SAINT-MAMMES",,48.38236042,2.81594261,,,0,StopArea:DUA8768229
StopPoint:DUA8768230,"MONTEREAU",,48.37952932,2.94250841,,,0,StopArea:DUA8768230
StopPoint:DUA8739400,"CHARTRES",,48.44838038,1.48085778,,,0,StopArea:DUA8739400
StopPoint:DUA8739413,"MAINTENON",,48.58527433,1.59244259,,,0,StopArea:DUA8739413
StopPoint:DUA8739411,"EPERNON",,48.60507199,1.68163034,,,0,StopArea:DUA8739411
StopPoint:DUA8739331,"RAMBOUILLET",,48.64421824,1.83291945,,,0,StopArea:DUA8739331
StopPoint:DUA8739325,"LA VERRIERE",,48.75538562,1.94381952,,,0,StopArea:DUA8739325
StopPoint:DUA8738700,"EVREUX EMBRANCHEMENT",,49.01841502,1.14898912,,,0,StopArea:DUA8738700
StopPoint:DUA8738709,"BUEIL",,48.92508991,1.44377555,,,0,StopArea:DUA8738709
StopPoint:DUA8738162,"BREVAL",,48.94323249,1.54136604,,,0,StopArea:DUA8738162
StopPoint:DUA8739334,"GAZERAN",,48.62598689,1.77167994,,,0,StopArea:DUA8739334
StopPoint:DUA8739414,"SAINT-PIAT",,48.54217939,1.58997081,,,0,StopArea:DUA8739414
StopPoint:DUA8739415,"JOUY",,48.51044327,1.55776244,,,0,StopArea:DUA8739415
StopPoint:DUA8739417,"LA VILLETTE SAINT-PREST",,48.48240638,1.5223441,,,0,StopArea:DUA8739417
StopPoint:DUA8768310,"VILLENEUVE LA GUYARD",,48.34327398,3.06967316,,,0,StopArea:DUA8768310
StopPoint:DUA8768312,"CHAMPIGNY SUR YONNE",,48.32405777,3.13112449,,,0,StopArea:DUA8768312
StopPoint:DUA8768313,"PONT SUR YONNE",,48.28639774,3.20187936,,,0,StopArea:DUA8768313
StopPoint:DUA8768300,"SENS",,48.19842489,3.2673068,,,0,StopArea:DUA8768300
StopPoint:DUA8768320,"ETIGNY VERON",,48.13761827,3.28972937,,,0,StopArea:DUA8768320
StopPoint:DUA8768321,"VILLENEUVE SUR YONNE",,48.08519183,3.28624444,,,0,StopArea:DUA8768321
StopPoint:DUA8768322,"SAINT-JULIEN DU SAULT",,48.02669386,3.30255305,,,0,StopArea:DUA8768322
StopPoint:DUA8768324,"JOIGNY",,47.97343822,3.39285385,,,0,StopArea:DUA8768324
StopPoint:DUA8768326,"LAROCHE MIGENNES",,47.96112727,3.51432602,,,0,StopArea:DUA8768326
StopPoint:DUA8768139,"LE BRAS DE FER",,48.62333089,2.45139219,,,0,StopArea:DUA8768139
StopPoint:DUA8768138,"EVRY COURCOURONNES - Centre",,48.62602087,2.42872204,,,0,StopArea:DUA8768138
StopPoint:DUA8768134,"ORANGIS BOIS DE L EPINE",,48.63634959,2.40777923,,,0,StopArea:DUA8768134
StopPoint:DUA8768137,"GRIGNY CENTRE",,48.65396784,2.39615958,,,0,StopArea:DUA8768137
StopPoint:DUA8754535,"SAINT-MARTIN D'ETAMPES",,48.42735998,2.14523221,,,0,StopArea:DUA8754535
StopPoint:DUA8727617,"SAINT-GRATIEN",,48.96358613,2.28591196,,,0,StopArea:DUA8727617
StopPoint:DUA8727114,"EPINAY SUR SEINE",,48.95339302,2.3023216,,,0,StopArea:DUA8727114
StopPoint:DUA8727120,"GENNEVILLIERS",,48.93289283,2.30792452,,,0,StopArea:DUA8727120
StopPoint:DUA8727214,"LES GRESILLONS",,48.92086954,2.3138167,,,0,StopArea:DUA8727214
StopPoint:DUA8727124,"SAINT-OUEN",,48.90565181,2.32238175,,,0,StopArea:DUA8727124
StopPoint:DUA8711127,"PORTE DE CLICHY",,48.89416523,2.31558068,,,0,StopArea:DUA8711127
StopPoint:DUA8738102,"NEUILLY PORTE MAILLOT",,48.87790515,2.28441301,,,0,StopArea:DUA8738102
StopPoint:DUA8739306,"JAVEL",,48.84618892,2.27674301,,,0,StopArea:DUA8739306
StopPoint:DUA8739332,"PONT DU GARIGLIANO - Hôpital Européen Georges Pompidou",,48.83908654,2.27044039,,,0,StopArea:DUA8739332
StopPoint:DUA8739330,"ISSY VAL DE SEINE",,48.83011643,2.26367191,,,0,StopArea:DUA8739330
StopPoint:DUA8739307,"ISSY",,48.81967131,2.25874213,,,0,StopArea:DUA8739307
StopPoint:DUA8739308,"MEUDON VAL FLEURY",,48.80748943,2.24086569,,,0,StopArea:DUA8739308
StopPoint:DUA8739317,"CHAVILLE VELIZY",,48.79972551,2.18366726,,,0,StopArea:DUA8739317
StopPoint:DUA8739321,"VIROFLAY RIVE GAUCHE",,48.80071513,2.17137302,,,0,StopArea:DUA8739321
StopPoint:DUA8739316,"PORCHEFONTAINE",,48.79652482,2.15236199,,,0,StopArea:DUA8739316
StopPoint:DUA8739315,"VERSAILLES RIVE GAUCHE Château de Versailles",,48.80021215,2.12902729,,,0,StopArea:DUA8739315
StopPoint:DUA8754700,"GARE D'AUSTERLITZ",,48.84252536,2.36541473,,,0,StopArea:DUA8754702
StopPoint:DUA8732832,"BIBLIOTHEQUE F. MITTERRAND",,48.82987248,2.37667719,,,0,StopArea:DUA8732832
StopPoint:DUA8754523,"SAVIGNY SUR ORGE",,48.67644446,2.35246424,,,0,StopArea:DUA8754523
StopPoint:DUA8754522,"EPINAY SUR ORGE",,48.66948145,2.33260597,,,0,StopArea:DUA8754522
StopPoint:DUA8754521,"SAINTE-GENEVIEVE DES BOIS",,48.65280906,2.31271955,,,0,StopArea:DUA8754521
StopPoint:DUA8754520,"SAINT-MICHEL SUR ORGE",,48.63587353,2.30681662,,,0,StopArea:DUA8754520
StopPoint:DUA8754519,"BRETIGNY",,48.60674266,2.30204337,,,0,StopArea:DUA8754519
StopPoint:DUA8754545,"LA NORVILLE ST GERMAIN LES ARPAJON",,48.59145844,2.26692187,,,0,StopArea:DUA8754545
StopPoint:DUA8754546,"ARPAJON",,48.58600543,2.2410541,,,0,StopArea:DUA8754546
StopPoint:DUA8754547,"EGLY",,48.58248309,2.22241742,,,0,StopArea:DUA8754547
StopPoint:DUA8754548,"BREUILLET BRUYERES LE CHATEL",,48.57750588,2.19204726,,,0,StopArea:DUA8754548
StopPoint:DUA8754549,"BREUILLET VILLAGE",,48.56459437,2.17096049,,,0,StopArea:DUA8754549
StopPoint:DUA8754550,"SAINT-CHERON",,48.55108921,2.12569149,,,0,StopArea:DUA8754550
StopPoint:DUA8754551,"GARE DE SERMAISE",,48.5358036,2.06936559,,,0,StopArea:DUA8754551
StopPoint:DUA8739305,"CHAMP DE MARS TOUR EIFFEL",,48.85729022,2.29037341,,,0,StopArea:DUA8739305
StopPoint:DUA8739304,"PONT DE L ALMA",,48.86265928,2.30097171,,,0,StopArea:DUA8739304
StopPoint:DUA8739303,"INVALIDES",,48.86289881,2.31389271,,,0,StopArea:DUA8739303
StopPoint:DUA8754730,"MUSEE D ORSAY",,48.86070524,2.32560186,,,0,StopArea:DUA8754730
StopPoint:DUA8754731,"ST MICHEL ND RER C",,48.85333296,2.34601643,,,0,StopArea:DUA8778543
StopPoint:DUA8754530,"IVRY SUR SEINE",,48.81398663,2.39166822,,,0,StopArea:DUA8754530
StopPoint:DUA8754529,"VITRY SUR SEINE",,48.80020709,2.40269404,,,0,StopArea:DUA8754529
StopPoint:DUA8749210,"LES ARDOINES",,48.78250323,2.40952302,,,0,StopArea:DUA8749210
StopPoint:DUA8754528,"CHOISY LE ROI",,48.76378467,2.41136828,,,0,StopArea:DUA8754528
StopPoint:DUA8754622,"LES SAULES",,48.74507012,2.41750271,,,0,StopArea:DUA8754622
StopPoint:DUA8754620,"ORLY VILLE",,48.74187657,2.40289042,,,0,StopArea:DUA8754620
StopPoint:DUA8754619,"PONT DE RUNGIS",,48.74834735,2.37309391,,,0,StopArea:DUA8754619
StopPoint:DUA8739300,"VERSAILLES CHANTIERS",,48.79527686,2.1360339,,,0,StopArea:DUA8739300
StopPoint:DUA8739322,"SAINT-CYR",,48.79870409,2.07183073,,,0,StopArea:DUA8739322
StopPoint:DUA8739384,"SAINT-QUENTIN EN YVELINES",,48.7873867,2.04460584,,,0,StopArea:DUA8739384
StopPoint:DUA8754527,"VILLENEUVE LE ROI",,48.73982873,2.42638157,,,0,StopArea:DUA8754527
StopPoint:DUA8754526,"GARE D'ABLON",,48.72553333,2.41954694,,,0,StopArea:DUA8754526
StopPoint:DUA8754525,"ATHIS MONS",,48.71262694,2.40361521,,,0,StopArea:DUA8754525
StopPoint:DUA8754518,"MAROLLES EN HUREPOIX",,48.56559157,2.29090846,,,0,StopArea:DUA8754518
StopPoint:DUA8754517,"BOURAY",,48.53288784,2.29006672,,,0,StopArea:DUA8754517
StopPoint:DUA8754516,"LARDY",,48.52040121,2.2547241,,,0,StopArea:DUA8754516
StopPoint:DUA8754515,"CHAMARANDE",,48.51424338,2.21550237,,,0,StopArea:DUA8754515
StopPoint:DUA8754514,"ETRECHY",,48.49364203,2.19456645,,,0,StopArea:DUA8754514
StopPoint:DUA8754702,"GARE D'AUSTERLITZ",,48.84252536,2.36541473,,,0,StopArea:DUA8754702
StopPoint:DUA8768147,"BOUTIGNY",,48.43448896,2.37665774,,,0,StopArea:DUA8768147
StopPoint:DUA8768148,"MAISSE",,48.39364011,2.39339609,,,0,StopArea:DUA8768148
StopPoint:DUA8768151,"BUNO GIRONVILLE",,48.37138194,2.38719558,,,0,StopArea:DUA8768151
StopPoint:DUA8768440,"BOIGNEVILLE",,48.34166231,2.37880178,,,0,StopArea:DUA8768440
StopPoint:DUA8768441,"MALESHERBES",,48.29673336,2.39876625,,,0,StopArea:DUA8768441
StopPoint:DUA76:317,"GARE DE STADE DE FRANCE ST DENIS",,48.91754334,2.35095898,,,0,StopArea:DUA8716478
StopPoint:DUA76:318,"GARE DE ST DENIS",,48.93478971,2.34599835,,,0,StopArea:DUA8727101
StopPoint:DUA76:378,"GARE DE VILLIERS LE BEL",,48.99419259,2.41607904,,,0,StopArea:DUA8727622
StopPoint:DUA76:377,"GARE DE GOUSSAINVILLE",,49.02406765,2.46314324,,,0,StopArea:DUA8727624
StopPoint:DUA8768603,"PARIS GARE DE LYON",,48.84376996,2.37389774,,,0,StopArea:DUA8768603
StopPoint:DUA8775860,"CHATELET LES HALLES",,48.86181942,2.34699408,,,0,StopArea:DUA8775860
StopPoint:DUA8727102,"PARIS NORD",,48.88076613,2.35709656,,,0,StopArea:DUA8727103
StopPoint:DUA8727103,"PARIS NORD",,48.88084265,2.35670317,,,0,StopArea:DUA8727103
StopPoint:DUA8754629,"RUNGIS LA FRATERNELLE",,48.74019303,2.35161544,,,0,StopArea:DUA8754629
StopPoint:DUA8754631,"CHEMIN D'ANTONY",,48.74793923,2.3126935,,,0,StopArea:DUA8754631
StopPoint:DUA8738328,"MASSY VERRIERES",,48.73471384,2.27346641,,,0,StopArea:DUA8738328
StopPoint:DUA8739357,"MASSY PALAISEAU",,48.72519491,2.25733836,,,0,StopArea:DUA8739357
StopPoint:DUA8739365,"PETIT VAUX",,48.67637903,2.33323244,,,0,StopArea:DUA8739365
StopPoint:DUA8739364,"GRAVIGNY BALIZY",,48.68571124,2.31760942,,,0,StopArea:DUA8739364
StopPoint:DUA8739363,"CHILLY MAZARIN",,48.70067833,2.30782418,,,0,StopArea:DUA8739363
StopPoint:DUA8739361,"LONGJUMEAU",,48.70223685,2.29454083,,,0,StopArea:DUA8739361
StopPoint:DUA8739356,"IGNY",,48.74017865,2.23094439,,,0,StopArea:DUA8739356
StopPoint:DUA8739354,"BIEVRES",,48.75102031,2.21584417,,,0,StopArea:DUA8739354
StopPoint:DUA8739353,"VAUBOYEN",,48.75918591,2.19211922,,,0,StopArea:DUA8739353
StopPoint:DUA8739351,"JOUY EN JOSAS",,48.76477283,2.16393053,,,0,StopArea:DUA8739351
StopPoint:DUA8739350,"PETIT JOUY LES LOGES",,48.77042195,2.14681511,,,0,StopArea:DUA8739350
StopPoint:DUA8754017,"DOURDAN LA FORET",,48.53561753,1.99588547,,,0,StopArea:DUA8754017
StopPoint:DUA8754320,"AVENUE DU PRESIDENT KENNEDY",,48.85364482,2.27946904,,,0,StopArea:DUA8754320
StopPoint:DUA8754318,"BOULAINVILLIERS",,48.85652829,2.27514916,,,0,StopArea:DUA8754318
StopPoint:DUA8738104,"AVENUE HENRI MARTIN",,48.86445845,2.2721026,,,0,StopArea:DUA8738104
StopPoint:DUA8738103,"AVENUE FOCH",,48.87097083,2.27555643,,,0,StopArea:DUA8738103
StopPoint:DUA8728187,"MAGENTA",,48.88091071,2.35881445,,,0,StopArea:DUA8728187
StopPoint:DUA8728189,"HAUSSMANN ST LAZARE",,48.87502632,2.32669931,,,0,StopArea:DUA8728189
StopPoint:DUA8754512,"GUILLERVAL",,48.3745223,2.05989927,,,0,StopArea:DUA8754512
StopPoint:DUA8768245,"CHAMPAGNE SUR SEINE",,48.40680781,2.79921942,,,0,StopArea:DUA8768245
StopPoint:DUA8768666,"GARE DE BERCY",,48.83907873,2.3830093,,,0,StopArea:DUA8768666
StopPoint:DUA8768240,"LIVRY SUR SEINE",,48.510266,2.67895902,,,0,StopArea:DUA8768240
StopPoint:DUA8768241,"CHARTRETTES",,48.48707746,2.69502271,,,0,StopArea:DUA8768241
StopPoint:DUA8768242,"FONTAINE LE PORT",,48.48722426,2.75113911,,,0,StopArea:DUA8768242
StopPoint:DUA8768243,"HERICY",,48.44288378,2.76091249,,,0,StopArea:DUA8768243
StopPoint:DUA8768244,"VULAINES SUR SEINE SAMOREAU",,48.43097248,2.75316341,,,0,StopArea:DUA8768244
StopPoint:DUA8768246,"VERNOU SUR SEINE",,48.38677352,2.84202305,,,0,StopArea:DUA8768246
StopPoint:DUA8768247,"LA GRANDE PAROISSE",,48.37879864,2.89718713,,,0,StopArea:DUA8768247
StopPoint:DUA8739100,"GARE MONTPARNASSE",,48.84118395,2.32049092,,,0,StopArea:DUA8739100
StopPoint:DUA8739110,"GARE VAUGIRARD",,48.83882269,2.31597375,,,0,StopArea:DUA8739100
StopPoint:DUA8739153,"VANVES MALAKOFF",,48.81838457,2.29204387,,,0,StopArea:DUA8739153
StopPoint:DUA8739156,"CLAMART",,48.81423633,2.27447192,,,0,StopArea:DUA8739156
StopPoint:DUA8739310,"MEUDON",,48.81488109,2.24090187,,,0,StopArea:DUA8739310
StopPoint:DUA8739311,"BELLEVUE",,48.81894453,2.22979065,,,0,StopArea:DUA8739311
StopPoint:DUA8739312,"SEVRES RIVE GAUCHE",,48.8212137,2.21484257,,,0,StopArea:DUA8739312
StopPoint:DUA8739320,"CHAVILLE RIVE GAUCHE",,48.80468003,2.18861338,,,0,StopArea:DUA8739320
StopPoint:DUA8739383,"TRAPPES",,48.77479924,2.00655084,,,0,StopArea:DUA8739383
StopPoint:DUA8739327,"COIGNIERES",,48.74348033,1.92102103,,,0,StopArea:DUA8739327
StopPoint:DUA8739328,"LES ESSARTS LE ROI",,48.7219123,1.88998911,,,0,StopArea:DUA8739328
StopPoint:DUA8739329,"LE PERRAY",,48.69309288,1.85657663,,,0,StopArea:DUA8739329
StopPoint:DUA8738400,"PARIS SAINT-LAZARE",,48.87543873,2.32478776,,,0,StopArea:DUA8738400
StopPoint:DUA8741589,"BONNIERES",,49.03875752,1.581517,,,0,StopArea:DUA8741589
StopPoint:DUA8741560,"VERNON",,49.09100508,1.47868849,,,0,StopArea:DUA8741560
StopPoint:DUA8738600,"LA GARENNE COLOMBES",,48.90962932,2.23966607,,,0,StopArea:DUA8738600
StopPoint:DUA8738640,"HOUILLES CARRIERES SUR SEINE",,48.9203755,2.18533568,,,0,StopArea:DUA8738640
StopPoint:DUA8738605,"ACHERES GRAND CORMIER",,48.95539803,2.09350459,,,0,StopArea:DUA8738605
StopPoint:DUA8738115,"BOISSY L'AILLERIE",,49.07583803,2.02493506,,,0,StopArea:DUA8738115
StopPoint:DUA8738114,"OSNY",,49.06296497,2.05788503,,,0,StopArea:DUA8738114
StopPoint:DUA8738142,"SAINT -OUEN L'AUMONE QUARTIER DE L'EGLIS",,49.03997681,2.10383464,,,0,StopArea:DUA8738142
StopPoint:DUA8738116,"MONTGEROULT COURCELLES",,49.08048878,2.0036976,,,0,StopArea:DUA8738116
StopPoint:DUA8738117,"US",,49.09964507,1.97051796,,,0,StopArea:DUA8738117
